pmid,title,keywords,pubyear,jid
15791003,Aggregated alpha-synuclein activates microglia: a process leading to disease progression in Parkinson's disease.,"D000818:Animals;D001253:Astrocytes;D001921:Brain;D002478:Cells, Cultured;D015232:Dinoprostone;D004298:Dopamine;D004622:Embryo, Mammalian;D004789:Enzyme Activation;D006801:Humans;D007150:Immunohistochemistry;D008636:Mesencephalon;D051379:Mice;D018345:Mice, Knockout;D017628:Microglia;D019255:NADPH Oxidases;D009410:Nerve Degeneration;D009457:Neuroglia;D009474:Neurons;D009569:Nitric Oxide;D009573:Nitrites;D018384:Oxidative Stress;D010300:Parkinson Disease;D010587:Phagocytosis;D011108:Polymers;D051381:Rats;D011916:Rats, Inbred F344;D017382:Reactive Oxygen Species;D011994:Recombinant Proteins;D013378:Substantia Nigra;D014316:Tritium;D014409:Tumor Necrosis Factor-alpha;D014446:Tyrosine 3-Monooxygenase;D051844:alpha-Synuclein;D005680:gamma-Aminobutyric Acid",2005,289
10705937,Impaired cytokine production by peripheral blood mononuclear cells and monocytes/macrophages in Parkinson's disease.,"D000368:Aged;D016207:Cytokines;D004797:Enzyme-Linked Immunosorbent Assay;D006801:Humans;D007963:Leukocytes, Mononuclear;D008264:Macrophages;D009000:Monocytes;D010300:Parkinson Disease;D012016:Reference Values;D012720:Severity of Illness Index",2000,283
10349502,"IL-1 beta, IL-2, IL-6 and TNF-alpha production by peripheral blood mononuclear cells from patients with Parkinson's disease.","D002455:Cell Division;D016207:Cytokines;D005260:Female;D006801:Humans;D066298:In Vitro Techniques;D007375:Interleukin-1;D007376:Interleukin-2;D015850:Interleukin-6;D007378:Interleukins;D007963:Leukocytes, Mononuclear;D007980:Levodopa;D008297:Male;D008875:Middle Aged;D008934:Mitogens;D010300:Parkinson Disease;D014409:Tumor Necrosis Factor-alpha",1999,290
9278044,Alpha-synuclein in Lewy bodies.,D006801:Humans;D007150:Immunohistochemistry;D016631:Lewy Bodies;D009419:Nerve Tissue Proteins;D010300:Parkinson Disease;D051843:Synucleins;D051844:alpha-Synuclein,2001,13
9197268,Mutation in the alpha-synuclein gene identified in families with Parkinson's disease.,"D017668:Age of Onset;D000595:Amino Acid Sequence;D000818:Animals;D001483:Base Sequence;D002874:Chromosome Mapping;D002894:Chromosomes, Human, Pair 4;D005260:Female;D005799:Genes, Dominant;D005819:Genetic Markers;D006115:Greece;D006801:Humans;D007558:Italy;D008297:Male;D008969:Molecular Sequence Data;D009419:Nerve Tissue Proteins;D010300:Parkinson Disease;D010375:Pedigree;D010641:Phenotype;D017354:Point Mutation;D016133:Polymerase Chain Reaction;D017433:Protein Structure, Secondary;D051843:Synucleins;D051844:alpha-Synuclein",1997,18
26336525,A young patient with atypical type-B Wolff-Parkinson-White syndrome accompanied by left ventricular dysfunction.,Ablation;Accessory pathway;Atypical delta wave;Dyssynchrony,2015,291
20552060,Dyssynchronous ventricular activation in asymptomatic wolff-Parkinson-white syndrome: a risk factor for development of dilated cardiomyopathy.,Wolf-Parkinson-White syndrome;accessory pathway;catheter ablation;dilated cardiomyopathy;dyssynchrony;speckle tracking imaging,2010,292
19879594,Dilated cardiomyopathy in children with ventricular preexcitation: the location of the accessory pathway is predictive of this association.,"D000293:Adolescent;D000328:Adult;D002311:Cardiomyopathy, Dilated;D002648:Child;D002675:Child, Preschool;D004562:Electrocardiography;D005260:Female;D006329:Heart Conduction System;D006801:Humans;D007223:Infant;D008297:Male;D015203:Reproducibility of Results;D012680:Sensitivity and Specificity;D018879:Ventricular Premature Complexes;D055815:Young Adult",2010,293
19804548,Septal dyskinesia and global left ventricular dysfunction in pediatric Wolff-Parkinson-White syndrome with septal accessory pathway.,"D002648:Child;D002675:Child, Preschool;D005260:Female;D006329:Heart Conduction System;D006343:Heart Septal Defects;D006346:Heart Septum;D006801:Humans;D007223:Infant;D007231:Infant, Newborn;D008297:Male;D018487:Ventricular Dysfunction, Left;D014927:Wolff-Parkinson-White Syndrome",2010,294
19028709,Successful catheter ablation to accessory atrioventricular pathway as cardiac resynchronization therapy in a patient with dilated cardiomyopathy.,"D001283:Atrioventricular Node;D002304:Cardiac Pacing, Artificial;D002311:Cardiomyopathy, Dilated;D017115:Catheter Ablation;D006333:Heart Failure;D006801:Humans;D008297:Male;D008875:Middle Aged;D016896:Treatment Outcome",2009,295
18256123,Adverse effects of Wolff-Parkinson-White syndrome with right septal or posteroseptal accessory pathways on cardiac function.,"D000293:Adolescent;D017115:Catheter Ablation;D002648:Child;D015331:Cohort Studies;D005260:Female;D006801:Humans;D008297:Male;D012189:Retrospective Studies;D013318:Stroke Volume;D016896:Treatment Outcome;D018487:Ventricular Dysfunction, Left;D054088:Ventricular Septum;D014927:Wolff-Parkinson-White Syndrome",2008,295
17292982,Segmental dyskinesia in Wolff-Parkinson-White syndrome: a possible cause of dilatative cardiomyopathy.,"D001145:Arrhythmias, Cardiac;D002311:Cardiomyopathy, Dilated;D002648:Child;D005500:Follow-Up Studies;D006801:Humans;D007223:Infant;D014927:Wolff-Parkinson-White Syndrome",2008,296
15753115,The effect of cardiac resynchronization on morbidity and mortality in heart failure.,"D000368:Aged;D002304:Cardiac Pacing, Artificial;D003131:Combined Modality Therapy;D005260:Female;D005500:Follow-Up Studies;D006333:Heart Failure;D006760:Hospitalization;D006801:Humans;D008297:Male;D008875:Middle Aged;D009200:Myocardial Contraction;D010138:Pacemaker, Artificial;D013318:Stroke Volume;D016019:Survival Analysis;D018487:Ventricular Dysfunction, Left",2005,52
15679994,Ventricular preexcitation associated with dilated cardiomyopathy: a causal relationship?,"D000293:Adolescent;D002311:Cardiomyopathy, Dilated;D002648:Child;D002675:Child, Preschool;D004562:Electrocardiography;D005260:Female;D005500:Follow-Up Studies;D006801:Humans;D007223:Infant;D008297:Male;D011226:Pre-Excitation Syndromes",2005,297
15152059,Cardiac-resynchronization therapy with or without an implantable defibrillator in advanced chronic heart failure.,"D000319:Adrenergic beta-Antagonists;D000368:Aged;D000806:Angiotensin-Converting Enzyme Inhibitors;D002908:Chronic Disease;D003131:Combined Modality Therapy;D017147:Defibrillators, Implantable;D004232:Diuretics;D005260:Female;D006333:Heart Failure;D006760:Hospitalization;D006801:Humans;D008297:Male;D010138:Pacemaker, Artificial;D012306:Risk;D013148:Spironolactone;D018487:Ventricular Dysfunction, Left",2004,52
30057745,"A Phase 2A randomized, double-blind, placebo-controlled pilot trial of GM604 in patients with Amyotrophic Lateral Sclerosis (ALS Protocol GALS-001) and a single compassionate patient treatment (Protocol GALS-C).",ALS;ALS Biomarkers;ALSFRS-R;FVC;neurodegeneration;signaling,2017,298
29540464,The principles that govern transcription factor network functions in stem cells.,D000818:Animals;D002454:Cell Differentiation;D053595:Embryonic Stem Cells;D005786:Gene Expression Regulation;D006801:Humans;D015398:Signal Transduction;D014157:Transcription Factors,2018,299
29470458,"Prevalence of Amyotrophic Lateral Sclerosis - United States, 2014.","D000293:Adolescent;D000328:Adult;D000368:Aged;D000369:Aged, 80 and over;D000690:Amyotrophic Lateral Sclerosis;D005260:Female;D006801:Humans;D008297:Male;D008875:Middle Aged;D015995:Prevalence;D012042:Registries;D014481:United States;D055815:Young Adult",2018,300
29376473,It is all about the support - The role of the extracellular matrix in regenerating axon guidance.,D000818:Animals;D000071437:Axon Guidance;D001369:Axons;D005109:Extracellular Matrix;D016695:Glycosyltransferases;D009416:Nerve Regeneration;D010525:Peripheral Nerves;D012583:Schwann Cells,2019,301
29196188,Nervous system development and disease: A focus on trithorax related proteins and chromatin remodelers.,D000818:Animals;D002843:Chromatin;D042002:Chromatin Assembly and Disassembly;D004268:DNA-Binding Proteins;D006801:Humans;D009420:Nervous System;D014157:Transcription Factors;D015533:Transcriptional Activation,2019,228
29155813,Post-guidance signaling by extracellular matrix-associated Slit/Slit-N maintains fasciculation and position of axon tracts in the nerve cord.,"D000818:Animals;D001369:Axons;D004330:Drosophila;D029721:Drosophila Proteins;D005109:Extracellular Matrix;D005207:Fasciculation;D018507:Gene Expression Regulation, Developmental;D020439:Growth Cones;D009419:Nerve Tissue Proteins;D011971:Receptors, Immunologic;D015398:Signal Transduction;D013116:Spinal Cord",2017,302
29154141,Novel genes associated with amyotrophic lateral sclerosis: diagnostic and clinical implications.,D000690:Amyotrophic Lateral Sclerosis;D006801:Humans,2017,44
29145629,The Reactome Pathway Knowledgebase.,,2017,303
29132871,The role of TGFβ in wound healing pathologies.,D000818:Animals;D002450:Cell Communication;D006801:Humans;D015398:Signal Transduction;D016212:Transforming Growth Factor beta;D014945:Wound Healing;D014947:Wounds and Injuries,2018,304
29100067,Edaravone: A new drug approved for ALS.,D000690:Amyotrophic Lateral Sclerosis;D000983:Antipyrine;D017277:Drug Approval;D000077553:Edaravone;D018691:Excitatory Amino Acid Antagonists;D006801:Humans;D019782:Riluzole,2017,41
29063562,A Review of Recent Advances in Translational Bioinformatics: Bridges from Biology to Medicine.,D019295:Computational Biology;D057225:Data Mining;D057286:Electronic Health Records;D023281:Genomics;D006801:Humans;D057285:Precision Medicine;D057170:Translational Medical Research,2018,305
29033893,Shortcomings in the Current Amyotrophic Lateral Sclerosis Trials and Potential Solutions for Improvement.,amyotrophic lateral sclerosis;animal models;biomarkers;clinical trials;genetic complexity;infrastructural issues,2017,6
28974639,Can injured adult CNS axons regenerate by recapitulating development?,"D000375:Aging;D000818:Animals;D001369:Axons;D002490:Central Nervous System;D008322:Mammals;D008954:Models, Biological;D009416:Nerve Regeneration",2017,299
28812536,eDGAR: a database of Disease-Gene Associations with annotated Relationships among genes.,"D030541:Databases, Genetic;D030342:Genetic Diseases, Inborn;D023281:Genomics;D006801:Humans;D053858:Metabolic Networks and Pathways;D058977:Molecular Sequence Annotation;D060066:Protein Interaction Maps",2018,306
28664100,Integrative approach in the era of failing drug discovery and development.,drug development;integrative;reductionism;systems biology;target-based approach,2014,307
28439461,Quantitative assessment of fibroblast growth factor receptor 1 expression in neurons and glia.,Astrocyte;Cortex;Doublecortin;FGFR1;Fibroblast growth factor;Hippocampus;Hypothalamus tanycyte;Oligodendrocyte;SOX2;SVZ,2017,308
28382000,ALS Clinical Trials Review: 20 Years of Failure. Are We Any Closer to Registering a New Treatment?,amyotrophic lateral sclerosis (ALS);clinical trial;edaravone;masitinib;motor neuron disease;riluzole,2017,5
28343168,Potential skin involvement in ALS: revisiting Charcot's observation - a review of skin abnormalities in ALS.,D008841:Actin Cytoskeleton;D000690:Amyotrophic Lateral Sclerosis;D015415:Biomarkers;D003094:Collagen;D005109:Extracellular Matrix;D006801:Humans;D012867:Skin,2018,309
28334866,C9orf72 and RAB7L1 regulate vesicle trafficking in amyotrophic lateral sclerosis and frontotemporal dementia.,"D000690:Amyotrophic Lateral Sclerosis;D000818:Animals;D001692:Biological Transport;D000073885:C9orf72 Protein;D019556:COS Cells;D002460:Cell Line;D002522:Cercopithecus aethiops;D042622:DNA Repeat Expansion;D005347:Fibroblasts;D057180:Frontotemporal Dementia;D006801:Humans;D007438:Introns;D009046:Motor Neurons;D009474:Neurons;D016376:Oligonucleotides, Antisense;D010375:Pedigree;D039904:Pluripotent Stem Cells;D011506:Proteins;D020761:rab1 GTP-Binding Proteins",2017,36
28170441,Cerebrospinal fluid from patients with amyotrophic lateral sclerosis inhibits sonic hedgehog function.,D000328:Adult;D000368:Aged;D000690:Amyotrophic Lateral Sclerosis;D016022:Case-Control Studies;D016207:Cytokines;D018450:Disease Progression;D005260:Female;D053823:Hedgehog Proteins;D006801:Humans;D008297:Male;D008875:Middle Aged;D012720:Severity of Illness Index;D015398:Signal Transduction,2017,68
28118852,The SH-SY5Y cell line in Parkinson's disease research: a systematic review.,"D045744:Cell Line, Tumor;D006801:Humans;D009474:Neurons;D010300:Parkinson Disease",2017,33
28070747,Enhanced Bulbar Function in Amyotrophic Lateral Sclerosis: The Nuedexta Treatment Trial.,D000328:Adult;D000368:Aged;D000690:Amyotrophic Lateral Sclerosis;D018592:Cross-Over Studies;D003915:Dextromethorphan;D004311:Double-Blind Method;D004338:Drug Combinations;D005260:Female;D006801:Humans;D008297:Male;D008875:Middle Aged;D011802:Quinidine,2018,182
28069311,Investigating the role of ALS genes CHCHD10 and TUBA4A in Belgian FTD-ALS spectrum patients.,"D000368:Aged;D000369:Aged, 80 and over;D000690:Amyotrophic Lateral Sclerosis;D001530:Belgium;D015331:Cohort Studies;D005260:Female;D057180:Frontotemporal Dementia;D056726:Genetic Association Studies;D006801:Humans;D008297:Male;D008875:Middle Aged;D024101:Mitochondrial Proteins;D009154:Mutation;D014404:Tubulin",2017,87
27984541,Crosstalk between Notch and Sonic hedgehog signaling in a mouse model of amyotrophic lateral sclerosis.,"D000690:Amyotrophic Lateral Sclerosis;D000818:Animals;D039481:CD11b Antigen;D003959:Diamines;D004195:Disease Models, Animal;D004305:Dose-Response Relationship, Drug;D004791:Enzyme Inhibitors;D005786:Gene Expression Regulation;D053823:Hedgehog Proteins;D008297:Male;D051379:Mice;D008810:Mice, Inbred C57BL;D008822:Mice, Transgenic;D009419:Nerve Tissue Proteins;D011506:Proteins;D051880:Receptors, Notch;D015398:Signal Transduction;D013116:Spinal Cord;D013482:Superoxide Dismutase;D013844:Thiazoles;D000075746:Zinc Finger Protein Gli2",2018,218
27899610,MalaCards: an amalgamated human disease compendium with diverse clinical and genetic annotation and structured search.,"D000465:Algorithms;D019295:Computational Biology;D030541:Databases, Genetic;D056726:Genetic Association Studies;D020022:Genetic Predisposition to Disease;D014644:Genetic Variation;D023281:Genomics;D006801:Humans;D058977:Molecular Sequence Annotation;D064878:Web Browser",2017,303
27871848,Sonic hedgehog promotes neurite outgrowth of cortical neurons under oxidative stress: Involving of mitochondria and energy metabolism.,"D000818:Animals;D017209:Apoptosis;D002478:Cells, Cultured;D002540:Cerebral Cortex;D004734:Energy Metabolism;D053823:Hedgehog Proteins;D006861:Hydrogen Peroxide;D008810:Mice, Inbred C57BL;D008928:Mitochondria;D000071446:Neuronal Outgrowth;D009474:Neurons;D018384:Oxidative Stress",2017,310
27694961,Mutations in the HECT domain of NEDD4L lead to AKT-mTOR pathway deregulation and cause periventricular nodular heterotopia.,"D000818:Animals;D002478:Cells, Cultured;D056827:Endosomal Sorting Complexes Required for Transport;D005260:Female;D006801:Humans;D008297:Male;D051379:Mice;D020125:Mutation, Missense;D000075702:Nedd4 Ubiquitin Protein Ligases;D054091:Periventricular Nodular Heterotopia;D000072417:Protein Domains;D051057:Proto-Oncogene Proteins c-akt;D015398:Signal Transduction;D058570:TOR Serine-Threonine Kinases;D025801:Ubiquitin;D044767:Ubiquitin-Protein Ligases",2017,17
